Price,Close,High,Low,Open,Volume
2010-08-30,0.19039984047412872,0.1989345033599501,0.19035029305925733,0.19374872043165717,105139200
2010-08-31,0.18945659697055817,0.19345145258831795,0.18486629224224613,0.18757112642851856,156441600
2010-09-01,0.20533597469329834,0.20724623341233414,0.19647833071651322,0.1967508273041522,129638400
2010-09-02,0.2123824506998062,0.2123824506998062,0.20503774975129233,0.2066012048220211,54297600
2010-09-03,0.22319987416267395,0.22319987416267395,0.21657545662286712,0.21883345554459843,135283200
2010-09-07,0.2177663892507553,0.22285212564504767,0.21729478025064647,0.22019778997253034,97382400
2010-09-08,0.22545789182186127,0.22908021940072215,0.2201978022009801,0.2201978022009801,113894400
2010-09-09,0.22831043601036072,0.23285119439314148,0.2273681690186663,0.23247868013849607,90355200
2010-09-10,0.23076750338077545,0.2320079774548927,0.22622674587453034,0.2299729276050453,63936000
2010-09-13,0.24093995988368988,0.2426768167977665,0.2365725895885563,0.23679647575444632,83712000
2010-09-14,0.24399161338806152,0.24771300773478358,0.23853333362300375,0.2399224501213647,84748800
2010-09-15,0.248135045170784,0.24935073132392768,0.24009581471622665,0.2420565576172038,67660800
2010-09-16,0.25163355469703674,0.25205466514788516,0.2453559395950158,0.24798550192075716,93772800
2010-09-17,0.2543126344680786,0.2567687947429549,0.2504673578720601,0.2567687947429549,114816000
2010-09-20,0.26756149530410767,0.26892676085093165,0.25627243611551487,0.2571661068062109,105561600
2010-09-21,0.2667182385921478,0.2729205795863666,0.26388955041436335,0.2677853107583074,173875200
2010-09-22,0.2654531002044678,0.2706636431973198,0.2610114082388703,0.2637410309825768,96576000
2010-09-23,0.2646584212779999,0.2726728916887904,0.2592249590169325,0.2600195347271839,137088000
2010-09-24,0.2796451151371002,0.2813571841052967,0.2727967824764486,0.2741115919303403,126528000
2010-09-27,0.2764438986778259,0.28239853231777534,0.27567501936859107,0.2809351090156606,97113600
2010-09-28,0.277138352394104,0.27904954739562565,0.2631949766965518,0.27904954739562565,146227200
2010-09-29,0.2749061584472656,0.2787018876542776,0.2718040362081016,0.27495570585838786,63859200
2010-09-30,0.2711838185787201,0.28398675695375925,0.2657998744067424,0.27907443602400034,177484800
2010-10-01,0.2703406512737274,0.27865237973562373,0.26634579485629684,0.27753575981244377,117043200
2010-10-04,0.2609618902206421,0.27039024004777445,0.2567441123673606,0.2676358574806371,123840000
2010-10-05,0.2803892195224762,0.281728760153886,0.2697699449381239,0.2702167802798475,109785600
2010-10-06,0.27324366569519043,0.28098470496114775,0.2677358664261009,0.2792230882713538,88512000
2010-10-07,0.2759226858615875,0.27808161822028543,0.2692982971447954,0.2778834569928066,78950400
2010-10-08,0.2814810872077942,0.28349041260696983,0.2707875043401665,0.27641915795450817,68544000
2010-10-11,0.28205180168151855,0.28597138637455155,0.27949560881715757,0.2822747509003105,38131200
2010-10-12,0.28790730237960815,0.2894202447340865,0.2735904280307952,0.2801910237900065,97728000
2010-10-13,0.29490333795547485,0.2985008783906046,0.2907350793512217,0.2932160281445217,96844800
2010-10-14,0.2932663857936859,0.29696304787103234,0.28877517647142137,0.2952509508916493,79756800
2010-10-15,0.31197354197502136,0.31197354197502136,0.29698785008580814,0.3037608814964944,119577600
2010-10-18,0.31197354197502136,0.3151737934958148,0.3086236828340462,0.3124699246692739,86976000
2010-10-19,0.29956793785095215,0.30676304679925503,0.2923480693891355,0.2996174852719171,127296000
2010-10-20,0.3057960271835327,0.31254430057636917,0.3006102437410232,0.3024957147228965,93465600
2010-10-21,0.3079291880130768,0.3153481825275972,0.2989972226667301,0.31197359173484657,109708800
2010-10-22,0.3139333724975586,0.31462791655061684,0.30668871667605874,0.30830171935649425,58713600
2010-10-25,0.318697065114975,0.324105797219855,0.31770526499830964,0.31770526499830964,77184000
2010-10-26,0.3206073045730591,0.32284054414058844,0.3100137555631335,0.3136856305012575,74841600
2010-10-27,0.32390761375427246,0.3247260405252272,0.31477748729527893,0.316514344274855,112857600
2010-10-28,0.3257683515548706,0.32857228121860904,0.3180521004421876,0.32839887944590346,107788800
2010-10-29,0.32420486211776733,0.3294649519528971,0.3237837516837426,0.32569401037633783,80755200
2010-11-01,0.3249499499797821,0.33412962451231,0.3203100967941343,0.3275052055194431,85209600
2010-11-02,0.3347993791103363,0.33750421366604116,0.3312265987772536,0.332765266065794,68121600
2010-11-03,0.3396373391151428,0.3397373709290415,0.32728217496272394,0.33648663511359617,115161600
2010-11-04,0.3516714572906494,0.3558397149325817,0.3490161703263716,0.3514723306440811,111859200
2010-11-05,0.35209256410598755,0.3542019493081249,0.3490904736843698,0.35251463990393844,113971200
2010-11-08,0.352986216545105,0.35479738018706414,0.3477756747611632,0.3503061702372798,103449600
2010-11-09,0.34727931022644043,0.3592381245112641,0.3429624387839446,0.3579976788066019,121881600
2010-11-10,0.352588951587677,0.353829425702041,0.340928330227848,0.3491152663039108,91968000
2010-11-11,0.3466590940952301,0.34787480875853116,0.33212026430737823,0.33618942733317086,121843200
2010-11-12,0.32901906967163086,0.34497177493957903,0.3214762214075846,0.34092833693076474,218265600
2010-11-15,0.32549580931663513,0.336039810208356,0.3250985214417446,0.33465069394883146,119193600
2010-11-16,0.30934399366378784,0.32410580141433487,0.30559687453152035,0.31852366748191696,181632000
2010-11-17,0.3122708201408386,0.3169106726640125,0.30765669252058375,0.309888966712291,111168000
2010-11-18,0.3267858326435089,0.333261636961816,0.3220716731154887,0.32231938178770736,138739200
2010-11-19,0.3275546729564667,0.3299860735508223,0.3219973278533022,0.32571872146190234,93427200
2010-11-22,0.3361893892288208,0.3361893892288208,0.32231935172629617,0.3236598575760681,147456000
2010-11-23,0.32030999660491943,0.32718212215147624,0.31460307267162246,0.3262398696589444,185856000
2010-11-24,0.33901721239089966,0.341622980943599,0.32901913865624743,0.3294154896481309,129484800
2010-11-26,0.33688390254974365,0.33946391680429305,0.33115219069721125,0.33311199638562267,59673600
2010-11-29,0.33219459652900696,0.3349489786667335,0.31986325217397776,0.3312266188631179,176524800
2010-11-30,0.31956595182418823,0.3258178413223926,0.3159683838664734,0.32164958372771774,200716800
2010-12-01,0.3398860692977905,0.3449717920461933,0.3337075208073113,0.33422869147078593,206860800
2010-12-02,0.35020712018013,0.35169626844712315,0.34053106371676467,0.3413990094938582,132134400
2010-12-03,0.3531348705291748,0.3542762497836252,0.34586542781800383,0.34598931054070564,175449600
2010-12-06,0.35251468420028687,0.35457355685625747,0.3496612072597617,0.35320922825619144,99072000
2010-12-07,0.35283759236335754,0.36556525649844707,0.35221735536468296,0.36554049699181623,164428800
2010-12-08,0.3577251434326172,0.3586178769498907,0.3494134170314859,0.3563350902513684,93427200
2010-12-09,0.35809677839279175,0.36377894418482487,0.3547974315897972,0.3637046372580575,99878400
2010-12-10,0.3656148314476013,0.3662846159039225,0.3576013256622904,0.36055386865650624,88204800
2010-12-13,0.3613227605819702,0.37020517777795453,0.36099977959687835,0.37020517777795453,80755200
2010-12-14,0.36283567547798157,0.367773749132124,0.3601813256627855,0.36417618133600094,76876800
2010-12-15,0.35913902521133423,0.36928667483070465,0.35603784024869517,0.3625384032199139,95577600
2010-12-16,0.366632342338562,0.3685426008124858,0.35727833099926276,0.3595115704345981,86131200
2010-12-17,0.3677489459514618,0.37092443783713475,0.3657882031546669,0.36779849335831727,61209600
2010-12-20,0.36874082684516907,0.3726613762996493,0.36075207947076326,0.36968404499394386,126144000
2010-12-21,0.374819278717041,0.37499361745173543,0.3701556039882413,0.37300811505743914,33600000
2010-12-22,0.37521660327911377,0.37675527053590935,0.3733063446144997,0.3748697997752477,43200000
2010-12-23,0.3723631203174591,0.3747697616874593,0.3699317194378536,0.3732567909657606,36864000
2010-12-27,0.37251272797584534,0.3746459359334748,0.3614961650576562,0.36936105795653257,64166400
2010-12-28,0.3708997070789337,0.37561386636581556,0.3683692114980571,0.3752908853935142,63475200
2010-12-29,0.3731082081794739,0.37519184034073405,0.3721649900395109,0.37417431527183637,45465600
2010-12-30,0.37030428647994995,0.3733559247511766,0.36844357506622555,0.3732568299145488,28761600
2010-12-31,0.36690494418144226,0.3694859248263969,0.361471451654581,0.3694859248263969,48729600
2011-01-03,0.3834787607192993,0.3910463966075733,0.37660566879707363,0.3766561816017668,133516800
2011-01-04,0.3828832507133484,0.3883910767452114,0.37556428950052034,0.38829198193159137,131520000
2011-01-05,0.39238592982292175,0.3925593315612678,0.37859119261191293,0.37908757531860465,122880000
2011-01-06,0.39593392610549927,0.39685141915099875,0.3913436214850471,0.39377502206621146,104524800
2011-01-07,0.39501550793647766,0.3986130759648831,0.38355307616672596,0.39794329149248286,152409600
2011-01-10,0.3994572162628174,0.4014665697659358,0.38940865992940504,0.39201343422131474,86054400
2011-01-11,0.40129315853118896,0.40518795431891813,0.397199207697494,0.40432000857539324,109939200
2011-01-12,0.40943142771720886,0.40967913635429287,0.4021610486067193,0.406850447959953,134092800
2011-01-13,0.4107215106487274,0.41322721864879775,0.4067762017363241,0.41089491241144643,131443200
2011-01-14,0.41962870955467224,0.41975256389827675,0.4078432674305135,0.410522377148717,61286400
2011-01-18,0.42297759652137756,0.4242685551388487,0.40821578882963144,0.40891033285685974,138124800
2011-01-19,0.40881118178367615,0.42513641290674015,0.4045676523912817,0.42513641290674015,149952000
2011-01-20,0.3996305763721466,0.4049402130188167,0.39052521067578366,0.4039226881183089,189465600
2011-01-21,0.3905004858970642,0.4078927921781103,0.390227052320121,0.4054613912822409,104832000
2011-01-24,0.4066276252269745,0.4069744287842657,0.39059964480769355,0.39268327715129125,86438400
2011-01-25,0.40804144740104675,0.4085873491785723,0.39821674867802986,0.40114453240766634,95846400
2011-01-26,0.41436854004859924,0.41821378793128405,0.4068752117286597,0.4106718775982208,99379200
2011-01-27,0.42235738039016724,0.4258806135103789,0.4169486479682917,0.41923140682465143,111360000
2011-01-28,0.3905004858970642,0.42330053289042663,0.3848926556914716,0.42250692245682725,254553600
2011-01-31,0.3962816894054413,0.39925902024167054,0.38333011002850526,0.39203818799586554,159974400
2011-02-01,0.4182881712913513,0.42104252472469894,0.4038731679751461,0.40541183518356944,203443200
2011-02-02,0.4164026975631714,0.4206957752543407,0.4137731353034758,0.4160806819537641,92121600
2011-02-03,0.418015718460083,0.42027371779365347,0.40409709641745134,0.4140951974100594,131558400
2011-02-04,0.42555850744247437,0.42625307979684957,0.4152860656927025,0.4190827318603472,135936000
2011-02-07,0.4317360818386078,0.4383852874298388,0.4261044295543751,0.4282128492983399,103795200
2011-02-08,0.4409414827823639,0.4409414827823639,0.42972676014558747,0.4318847273154607,133977600
2011-02-09,0.4382615089416504,0.44188383692810523,0.43396939639978077,0.43801380024431524,130406400
2011-02-10,0.4403955638408661,0.44128826900485185,0.42798988663626997,0.43096721736417126,142080000
2011-02-11,0.4494266211986542,0.449699117762784,0.434192282964268,0.436326427671273,94540800
2011-02-14,0.45225536823272705,0.45433902879775057,0.44813665752030946,0.4493275843582957,59635200
2011-02-15,0.45108914375305176,0.45208094373306623,0.4446628875126629,0.44974863791690906,93235200
2011-02-16,0.459425687789917,0.46304801548976005,0.4539664713362061,0.4546371928384377,141120000
2011-02-17,0.45902836322784424,0.46148452347999014,0.4518084679146798,0.45265165410299385,86745600
2011-02-18,0.4564236104488373,0.461136833219075,0.45098915334731765,0.4593008814116388,128179200
2011-02-22,0.4162293076515198,0.44163611564471994,0.41434383678161246,0.43821194903493027,241843200
2011-02-23,0.40595778822898865,0.4205709536253508,0.39662853523291025,0.4161054395910098,194265600
2011-02-24,0.4117380380630493,0.41583196022962987,0.39697626043997386,0.40881122004005804,320524800
2011-02-25,0.42937904596328735,0.4311654218641219,0.4182138416589093,0.4194047683907766,108345600
2011-02-28,0.4325049817562103,0.438559647114412,0.42471439655255727,0.4342913576195457,104313600
2011-03-01,0.41171330213546753,0.43831103650388586,0.40814052172911813,0.43831103650388586,122899200
2011-03-02,0.4175192713737488,0.4260044002017963,0.4105728380720794,0.4109196415479182,114105600
2011-03-03,0.44242963194847107,0.4447124186670196,0.42962763273732285,0.42967718014361744,132825600
2011-03-04,0.43587958812713623,0.4426278602726763,0.42724581695428643,0.4426278602726763,109420800
2011-03-07,0.4185120463371277,0.44208193435703047,0.40680094074698175,0.4413378429786719,137568000
2011-03-08,0.4228785037994385,0.428932232594813,0.40938195814730566,0.41613023097337204,128774400
2011-03-09,0.41434383392333984,0.4199507274714767,0.4079423644993595,0.4194047972840538,97056000
2011-03-10,0.39538806676864624,0.403178652582471,0.39037665088237083,0.39965541959796935,174892800
2011-03-11,0.4019877016544342,0.4053623205825382,0.38819293525194876,0.38878841281324616,102547200
2011-03-14,0.39806807041168213,0.40441905420589064,0.38908562241020833,0.39543754320409136,78912000
2011-03-15,0.38179150223731995,0.38834161405871326,0.35901525000917406,0.36263757794920726,187852800
2011-03-16,0.3537551462650299,0.37807006492855816,0.34611320273183643,0.37226407320058236,216768000
2011-03-17,0.362985223531723,0.3746458431956428,0.3626374830934083,0.3699316560892071,116486400
2011-03-18,0.36099973320961,0.3758367821068668,0.3602556419034371,0.37568813988799266,118713600
2011-03-21,0.3811464011669159,0.38705148633540026,0.37524128760450365,0.37682950195705056,95251200
2011-03-22,0.3801042139530182,0.38407428264520055,0.3771268824868947,0.3829329031579394,64358400
2011-03-23,0.3858605623245239,0.3892351806676892,0.367798474873569,0.3754404166563161,104544000
2011-03-24,0.40685054659843445,0.40928194772690224,0.38814342905593235,0.39489170223501974,130656000
2011-03-25,0.4098277688026428,0.41781748007490943,0.40814045949181776,0.410919629000177,148300800
2011-03-28,0.40288135409355164,0.41543564578710723,0.4023849713805925,0.41538609837639257,88838400
2011-03-29,0.41444283723831177,0.41454193204943024,0.39628165454102054,0.40044991166623656,67296000
2011-03-30,0.42054617404937744,0.4221343886840394,0.41513744217233933,0.42079481971945404,67545600
2011-03-31,0.4223325848579407,0.4233748978255624,0.41632840331844656,0.41880935180135037,56428800
2011-04-01,0.42297759652137756,0.4325050108164715,0.41930572132996524,0.4283863002807768,75552000
2011-04-04,0.4191569983959198,0.427642126516864,0.413301460419432,0.42659981378281675,62419200
2011-04-05,0.4143933951854706,0.42277943057954503,0.41285472779872795,0.416031157408525,53932800
2011-04-06,0.4175192713737488,0.42843673792524956,0.4109691605639541,0.42431805623310925,66393600
2011-04-07,0.4174201488494873,0.42540886550450735,0.4088359263551631,0.4178174366816307,71942400
2011-04-08,0.41116824746131897,0.42466479026824955,0.4049649407269553,0.42317660768934295,50457600
2011-04-11,0.4074459671974182,0.418759785723054,0.4033768041298821,0.4159320338415102,56083200
2011-04-12,0.3994077146053314,0.40471735241357243,0.39424671905681447,0.4016905019510881,66566400
2011-04-13,0.4089350998401642,0.4123087533668899,0.3994572050514064,0.40804142919732006,70848000
2011-04-14,0.40670186281204224,0.4085873335416527,0.39548713947303366,0.4003994886465431,67872000
